Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
2022-tulips-forever-first-class-postage-stamps,,,,,,,,,15 Sheets of 20 (300 Stamps),,,,,,,,129-1520-300,0.0,shopify,994,continue,manual,69.99,,true,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0904/0606/0310/files/45a1237ca33c7426.webp?v=1728359821,oz,,,,,,,,,
2022-tulips-forever-first-class-postage-stamps,,,,,,,,,50 Sheets of 20 (1000 Stamps),,,,,,,,129-5020-1000,0.0,shopify,1000,continue,manual,179.99,,true,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0904/0606/0310/files/45a1237ca33c7426.webp?v=1728359821,oz,,,,,,,,,
2022-tulips-forever-first-class-postage-stamps,,,,,,,,,250 Sheets of 20(5000 Stamps),,,,,,,,129-5020-1001,0.0,shopify,1000,continue,manual,889.99,,true,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0904/0606/0310/files/45a1237ca33c7426.webp?v=1728359821,oz,,,,,,,,,
2022-tulips-forever-first-class-postage-stamps,,,,,,,,,500 Sheets of 20(10000 Stamps),,,,,,,,129-5020-1002,0.0,shopify,1000,continue,manual,1769.99,,true,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0904/0606/0310/files/45a1237ca33c7426.webp?v=1728359821,oz,,,,,,,,,
2006-common-buckeye-butterfly-first-class-postage-stamps,2006 Common Buckeye Butterfly  First Class Postage Stamps,"<div data-mce-fragment=""1""><strong data-mce-fragment=""1"">Description:</strong></div>
<div data-mce-fragment=""1"">?</div>
<div data-mce-fragment=""1"">The Common Buckeye butterfly is found across much of the United States in the summer season. In autumn, hordes of butterflies along the East Coast migrate south. The eyespots on the wings serve to startle predatory birds. The Common Buckeye stamp was issued in three formats ¡§C with an 11 ? perf, with an 11 die cut perf, and in coil form.</div>
<p data-mce-fragment=""1"">?</p>",Foreverstamp,,"","",false,Quantity,5 Sheets of 10 (50 Stamps),,,,,,,,190-520-100,0.0,shopify,997,deny,manual,29.99,,true,false,,https://cdn.shopify.com/s/files/1/0904/0606/0310/files/imageName1682577492485.webp?v=1728359818,1,"",false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0904/0606/0310/files/imageName1682577492485.webp?v=1728359818,oz,,,true,,,true,,,active
2006-common-buckeye-butterfly-first-class-postage-stamps,,,,,,,,,15 Sheets of 10 (150 Stamps),,,,,,,,190-520-101,0.0,shopify,1000,deny,manual,69.99,,true,false,,https://cdn.shopify.com/s/files/1/0904/0606/0310/files/s-l1600_2.webp?v=1728359818,2,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0904/0606/0310/files/imageName1682577492485.webp?v=1728359818,oz,,,,,,,,,
2006-common-buckeye-butterfly-first-class-postage-stamps,,,,,,,,,50 Sheets of 10(500 Stamps),,,,,,,,190-520-102,0.0,shopify,1000,deny,manual,179.99,,true,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0904/0606/0310/files/imageName1682577492485.webp?v=1728359818,oz,,,,,,,,,
2006-common-buckeye-butterfly-first-class-postage-stamps,,,,,,,,,250 Sheets of 10(2500 Stamps),,,,,,,,190-520-103,0.0,shopify,1000,deny,manual,889.99,,true,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0904/0606/0310/files/imageName1682577492485.webp?v=1728359818,oz,,,,,,,,,
2006-common-buckeye-butterfly-first-class-postage-stamps,,,,,,,,,500 Sheets of 10(5000 Stamps),,,,,,,,190-520-104,0.0,shopify,1000,deny,manual,1769.99,,true,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0904/0606/0310/files/imageName1682577492485.webp?v=1728359818,oz,,,,,,,,,
2021-usps-castillo-de-san-marcos-priority-mail-postage-stamps,2021 USPS Castillo de San Marcos Priority Mail Postage Stamps,"<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Description:</strong></p>
<p data-mce-fragment=""1"">The latest Priority Mail stamp celebrates the oldest masonry fortification in the United States, the Castillo de San Marcos, in St. Augustine, Florida. The stamp art features a digital illustration of the fortress based on a contemporary photograph. With a view toward the northeast corner of the fortress, the artwork captures it in the golden glow of sunrise over Matanzas Bay. Art director Greg Breeding designed the stamp with art created by Dan Cosgrove.</p>
<p data-mce-fragment=""1"">Item 121300, $7.95 Castillo de San Marcos Priority Mail PSA Pane of Four Stamps</p>",Foreverstamp,,"","",true,Quantity,5 Sheets of 4 (20 Stamps),,,,,,,,130-54-20,0.0,shopify,999,continue,manual,35.00,,true,false,,https://cdn.shopify.com/s/files/1/0904/0606/0310/files/prioritymaildelivery_1.webp?v=1728359814,1,"",false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0904/0606/0310/files/prioritymaildelivery_1.webp?v=1728359814,oz,,,true,,,true,,,active
2021-usps-castillo-de-san-marcos-priority-mail-postage-stamps,,,,,,,,,15 Sheets of 4 (60 Stamps),,,,,,,,130-154-60,0.0,shopify,1000,continue,manual,80.00,,true,false,,https://cdn.shopify.com/s/files/1/0904/0606/0310/files/28-priority-1.webp?v=1728359814,2,"",,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0904/0606/0310/files/prioritymaildelivery_1.webp?v=1728359814,oz,,,,,,,,,
2021-usps-castillo-de-san-marcos-priority-mail-postage-stamps,,,,,,,,,50 Sheets of 4 (200 Stamps),,,,,,,,130-504-200,0.0,shopify,1000,continue,manual,190.00,,true,false,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0904/0606/0310/files/prioritymaildelivery_1.webp?v=1728359814,oz,,,,,,,,,
2021-heritage-breeds-forever-first-class-postage-stamps,2021 Heritage Breeds Forever First Class Postage Stamps,"<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Description:</strong></p>
<p data-mce-fragment=""1"">Heritage animals are traditional varieties established over time by our ancestors. ?Breeding stock for these animals was carefully managed to produce breeds that were adapted to specific environments for specific purposes. ?They are considered more hardy and require less care than many modern hybrid breeds.<br data-mce-fragment=""1""><br data-mce-fragment=""1"">In 2021, the United States Postal Service issued a new set of 10 Forever stamps honoring historic heritage breeds. ?Each design pictures a different animal with its common name listed below. ?The breeds shown on the stamps are: the Mulefoot hog, Wyandotte chicken, Milking Devon cow, Narragansett turkey, American Mammoth Jackstock donkey, Cotton Patch goose, San Clemente Island goat, American Cream draft horse, Cayuga duck, and Barbados Blackbelly sheep. ?All of these heritage breeds were established in the Americas.<br data-mce-fragment=""1""><br data-mce-fragment=""1"">Most of these heritage breeds have few animals of the original breeding stock left today. ?Howeveer, there is a growing trend for farmers and enthusiasts to bring these special animals back from the brink of extinction. ?The genetic weaknesses of modern hybrids have also played a role in the resurgance of more sturdy heritage breeds. ?We can only hope that, with help, they will all be around for generations to come.</p>",Foreverstamp,,"","",false,Quantity,5 Sheets of 20 (100 Stamps),,,,,,,,192-520-100,0.0,shopify,999,deny,manual,29.99,,true,false,,https://cdn.shopify.com/s/files/1/0904/0606/0310/files/bd7458f2a55b06a851129bf349bf906.webp?v=1728359809,1,"",false,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0904/0606/0310/files/bd7458f2a55b06a851129bf349bf906.webp?v=1728359809,oz,,,true,,,true,,,active
